PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
63087,Add Wevolor integration,2021-12-30 18:22:11+00:00,2022-03-28 22:01:50+00:00,closed,14,52,87,https://github.com/home-assistant/core/pull/63087,New integration (thank you!),314,2022-03-27T21:27:13Z
62909,Add SenseME integration,2021-12-28 04:28:29+00:00,2022-01-13 22:03:29+00:00,merged,18,17,11,https://github.com/home-assistant/core/pull/62909,New integration (thank you!),929,2022-01-08T08:53:05Z
62901,Senseme,2021-12-28 00:51:22+00:00,2022-01-21 08:05:43+00:00,closed,13,0,23,https://github.com/home-assistant/core/pull/62901,New integration (thank you!),683,2022-01-20T07:14:10Z
62801,AlphaESS Integration,2021-12-26 14:39:25+00:00,2022-06-03 01:29:10+00:00,closed,17,67,157,https://github.com/home-assistant/core/pull/62801,New integration (thank you!),601,2022-06-02T00:21:57Z
62764,Starlink integration,2021-12-25 04:14:50+00:00,2022-05-10 14:06:47+00:00,closed,16,15,134,https://github.com/home-assistant/core/pull/62764,New integration (thank you!),749,2022-05-08T23:24:53Z
62697,Add unifiprotect integration,2021-12-23 19:29:18+00:00,2021-12-27 19:01:46+00:00,merged,21,57,2,https://github.com/home-assistant/core/pull/62697,New integration (thank you!),2258,2021-12-26T06:12:57Z
62640,Add Overkiz integration (with base + sensor entity),2021-12-22 23:35:45+00:00,2021-12-29 11:25:38+00:00,merged,17,56,0,https://github.com/home-assistant/core/pull/62640,New integration (thank you!),1386,2021-12-23T18:34:36Z
62451,Add Hyundai/Kia Connect integration,2021-12-20 22:17:46+00:00,2022-07-16 13:06:46+00:00,closed,15,87,206,https://github.com/home-assistant/core/pull/62451,New integration (thank you!),748,2022-07-15T12:07:32Z
62338,Dialog flow v3,2021-12-19 20:27:31+00:00,2022-04-07 23:02:04+00:00,closed,1,7,108,https://github.com/home-assistant/core/pull/62338,New integration (thank you!),47,2022-04-06T22:05:00Z
62233,Add Pure Energie integration,2021-12-17 20:53:17+00:00,2022-02-18 02:55:10+00:00,closed,19,0,36,https://github.com/home-assistant/core/pull/62233,New integration (thank you!),573,2022-01-23T00:28:31Z
62008,Add input_button,2021-12-16 07:55:36+00:00,2021-12-21 16:02:02+00:00,merged,13,7,4,https://github.com/home-assistant/core/pull/62008,New integration (thank you!),576,2021-12-20T15:18:59Z
61742,Add Open-Meteo integration (second attempt),2021-12-14 00:04:13+00:00,2021-12-27 19:05:37+00:00,merged,20,4,2,https://github.com/home-assistant/core/pull/61742,New integration (thank you!),7114,2021-12-16T20:12:33Z
61677,Add WalkingPad integration,2021-12-13 12:03:46+00:00,2022-03-25 04:01:58+00:00,closed,15,0,100,https://github.com/home-assistant/core/pull/61677,New integration (thank you!),929,2022-03-24T03:10:26Z
61233,Add SENZ OAuth2 integration ,2021-12-08 11:21:45+00:00,2022-04-15 23:02:06+00:00,merged,17,7,127,https://github.com/home-assistant/core/pull/61233,New integration (thank you!),416,2022-04-14T22:29:32Z
61182,Add support of Z-Wave.Me Z-Way and RaZberry server,2021-12-07 17:34:47+00:00,2022-01-25 12:02:14+00:00,merged,16,139,47,https://github.com/home-assistant/core/pull/61182,New integration (thank you!),541,2022-01-24T11:57:57Z
61126,Add new integration with Micropel PLCs,2021-12-06 21:40:43+00:00,2022-10-05 19:08:05+00:00,closed,8,19,301,https://github.com/home-assistant/core/pull/61126,New integration (thank you!),449,2022-10-04T18:39:26Z
60555,Add WalkingPad integration,2021-11-29 20:21:04+00:00,2021-12-14 12:01:57+00:00,closed,1829,3,13,https://github.com/home-assistant/core/pull/60555,New integration (thank you!),50434,2021-12-13T11:33:50Z
60541,Add Ecowitt sensor integration,2021-11-29 13:12:58+00:00,2022-09-01 11:01:52+00:00,closed,17,17,274,https://github.com/home-assistant/core/pull/60541,New integration (thank you!),1285,2022-08-31T10:51:40Z
60520,Add integration for Moonraker 3d printer service,2021-11-29 02:32:37+00:00,2022-12-04 19:01:38+00:00,closed,21,54,369,https://github.com/home-assistant/core/pull/60520,New integration (thank you!),1749,2022-12-03T18:54:40Z
60506,Add rki-covid integration,2021-11-28 17:49:27+00:00,2022-02-14 08:01:59+00:00,closed,531,102,76,https://github.com/home-assistant/core/pull/60506,New integration (thank you!),87370,2022-02-13T07:33:15Z
60413,Add lektrico integration,2021-11-26 17:49:55+00:00,2023-10-21 09:01:38+00:00,closed,24,244,692,https://github.com/home-assistant/core/pull/60413,New integration (thank you!),1631,2023-10-20T08:57:42Z
60379,Add Open-Meteo integration,2021-11-25 22:57:43+00:00,2022-03-10 08:34:23+00:00,merged,20,28,10,https://github.com/home-assistant/core/pull/60379,New integration (thank you!),7114,2021-12-06T18:01:12Z
60323,Add slow_pwm integration,2021-11-25 10:46:34+00:00,2022-03-19 15:01:46+00:00,closed,7,0,113,https://github.com/home-assistant/core/pull/60323,New integration (thank you!),420,2022-03-18T14:07:34Z
60080,Tuya Alarm Initial commit,2021-11-21 12:24:42+00:00,2022-01-08 14:01:37+00:00,merged,3,38,47,https://github.com/home-assistant/core/pull/60080,New integration (thank you!),143,2022-01-07T13:20:30Z
60000,Add Tesla Wall Connector integration,2021-11-19 17:53:34+00:00,2021-11-30 11:45:16+00:00,merged,16,111,8,https://github.com/home-assistant/core/pull/60000,New integration (thank you!),844,2021-11-28T17:41:01Z
59788,Add new integration luxtronik,2021-11-16 16:13:16+00:00,2022-12-12 19:01:50+00:00,closed,0,49,390,https://github.com/home-assistant/core/pull/59788,New integration (thank you!),0,2022-12-11T18:44:59Z
59777,Introduce Integration of Alfa by Sinapsi ,2021-11-16 14:27:07+00:00,2021-11-18 10:06:32+00:00,closed,3,0,0,https://github.com/home-assistant/core/pull/59777,New integration (thank you!),170,2021-11-16T16:57:48Z
59776,Alfa,2021-11-16 14:08:46+00:00,2021-11-17 15:02:50+00:00,closed,3,0,0,https://github.com/home-assistant/core/pull/59776,New integration (thank you!),170,2021-11-16T14:24:53Z
59770,Create alfa,2021-11-16 12:02:51+00:00,2021-11-17 15:02:50+00:00,closed,6,0,0,https://github.com/home-assistant/core/pull/59770,New integration (thank you!),340,2021-11-16T12:51:46Z
59764,Add Tailscale integration,2021-11-16 09:27:09+00:00,2021-12-02 14:02:25+00:00,merged,20,5,15,https://github.com/home-assistant/core/pull/59764,New integration (thank you!),973,2021-12-01T13:40:38Z
59747,Tuya Alarm Initial commit,2021-11-15 21:17:00+00:00,2021-11-22 12:37:45+00:00,closed,2,0,5,https://github.com/home-assistant/core/pull/59747,New integration (thank you!),159,2021-11-21T12:24:50Z
59698,Add new tomorrow.io integration to replace Climacell - Part 3/3,2021-11-15 06:17:01+00:00,2022-03-16 04:01:45+00:00,merged,22,2,119,https://github.com/home-assistant/core/pull/59698,New integration (thank you!),3977,2022-03-15T03:32:19Z
59660,Add `rtsptowebrtc` integration,2021-11-14 00:50:59+00:00,2022-01-02 21:02:04+00:00,merged,14,32,48,https://github.com/home-assistant/core/pull/59660,New integration (thank you!),542,2022-01-01T20:36:32Z
59511,Mill local,2021-11-10 17:55:09+00:00,2021-11-12 16:02:48+00:00,closed,13,0,0,https://github.com/home-assistant/core/pull/59511,New integration (thank you!),342,2021-11-11T15:58:43Z
59402,Add Vconnex integration,2021-11-09 08:12:46+00:00,2023-05-12 04:02:02+00:00,closed,0,27,547,https://github.com/home-assistant/core/pull/59402,New integration (thank you!),0,2023-05-11T03:53:16Z
59395,Add Uptime Kuma Integration,2021-11-09 03:01:38+00:00,2022-03-12 08:02:02+00:00,closed,0,40,122,https://github.com/home-assistant/core/pull/59395,New integration (thank you!),0,2022-03-11T04:49:30Z
59394,New Integration: Uptime kuma,2021-11-09 02:22:48+00:00,2021-11-10 03:01:49+00:00,closed,162,0,0,https://github.com/home-assistant/core/pull/59394,New integration (thank you!),5356,2021-11-09T02:23:40Z
59321,Elmax integration,2021-11-07 22:58:40+00:00,2021-12-09 21:01:46+00:00,merged,19,102,29,https://github.com/home-assistant/core/pull/59321,New integration (thank you!),1206,2021-12-07T21:42:55Z
59240,Add RDW Vehicle information integration,2021-11-06 15:10:17+00:00,2021-11-07 19:01:34+00:00,merged,19,2,0,https://github.com/home-assistant/core/pull/59240,New integration (thank you!),595,2021-11-06T18:34:52Z
59234,Add Balboa Spa integration,2021-11-06 13:56:18+00:00,2021-12-01 16:07:14+00:00,merged,17,123,19,https://github.com/home-assistant/core/pull/59234,New integration (thank you!),1182,2021-11-25T18:04:06Z
58720,Add Evil Genius Labs integration,2021-10-29 22:52:53+00:00,2021-11-09 17:11:37+00:00,merged,21,23,9,https://github.com/home-assistant/core/pull/58720,New integration (thank you!),971,2021-11-08T16:56:27Z
58710,Add OOCSI integration,2021-10-29 20:04:30+00:00,2022-02-11 16:07:01+00:00,closed,12,6,103,https://github.com/home-assistant/core/pull/58710,New integration (thank you!),456,2022-02-10T15:10:09Z
58612,Add WUnderground integration,2021-10-28 14:13:04+00:00,2021-10-29 15:06:30+00:00,closed,6,1,0,https://github.com/home-assistant/core/pull/58612,New integration (thank you!),987,2021-10-28T14:41:05Z
58503,Add Goodwe solar inverter integration,2021-10-26 21:13:32+00:00,2022-01-12 21:46:54+00:00,merged,16,155,70,https://github.com/home-assistant/core/pull/58503,New integration (thank you!),725,2022-01-04T21:19:32Z
58316,Create new HALO Home integration,2021-10-24 02:46:33+00:00,2023-01-04 18:21:02+00:00,closed,16,30,436,https://github.com/home-assistant/core/pull/58316,New integration (thank you!),571,2023-01-03T17:20:32Z
58262,Add HALO Home integration,2021-10-23 02:27:54+00:00,2021-10-24 10:05:24+00:00,closed,6,1,0,https://github.com/home-assistant/core/pull/58262,New integration (thank you!),92,2021-10-23T09:13:59Z
58125,Add LOOKin integration,2021-10-20 18:58:05+00:00,2021-10-22 23:01:47+00:00,merged,17,5,0,https://github.com/home-assistant/core/pull/58125,New integration (thank you!),714,2021-10-21T17:10:24Z
58053,Add QNAP QSW integration,2021-10-19 18:25:51+00:00,2022-05-26 17:51:33+00:00,closed,32,0,144,https://github.com/home-assistant/core/pull/58053,New integration (thank you!),1393,2022-03-12T18:55:25Z
57896,Add ebus integration,2021-10-17 10:05:53+00:00,2022-05-17 12:02:26+00:00,closed,15,26,211,https://github.com/home-assistant/core/pull/57896,New integration (thank you!),965,2022-05-16T11:16:38Z
57856,Add benq projector integration,2021-10-16 15:39:44+00:00,2022-01-03 21:01:54+00:00,closed,4,5,78,https://github.com/home-assistant/core/pull/57856,New integration (thank you!),419,2022-01-02T20:41:22Z
57630,Add support for ThingBits hub and sensors,2021-10-13 20:37:26+00:00,2022-02-06 23:01:38+00:00,closed,12,0,115,https://github.com/home-assistant/core/pull/57630,New integration (thank you!),275,2022-02-05T22:05:47Z
57590,Add Ridwell integration,2021-10-13 01:37:50+00:00,2021-11-02 02:13:47+00:00,merged,16,25,17,https://github.com/home-assistant/core/pull/57590,New integration (thank you!),548,2021-10-30T14:27:48Z
57406,New Solcast Solar Integration,2021-10-10 01:04:06+00:00,2021-10-12 10:01:47+00:00,closed,11,13,1,https://github.com/home-assistant/core/pull/57406,New integration (thank you!),895,2021-10-11T09:08:38Z
57322,Add myStrom LED Strip support extending rgblamp bulb_type,2021-10-08 11:37:06+00:00,2021-10-28 08:40:59+00:00,merged,1,0,18,https://github.com/home-assistant/core/pull/57322,New integration (thank you!),6,2021-10-27T08:11:27Z
57124,Add new tomorrow.io integration to replace Climacell - Part 2/3,2021-10-05 16:18:33+00:00,2021-11-16 04:01:42+00:00,merged,10,7,40,https://github.com/home-assistant/core/pull/57124,New integration (thank you!),378,2021-11-15T03:28:39Z
57121,Add new tomorrow.io integration to replace Climacell - Part 1/3,2021-10-05 16:01:21+00:00,2021-11-15 06:13:08+00:00,merged,20,23,11,https://github.com/home-assistant/core/pull/57121,New integration (thank you!),4375,2021-10-17T07:13:59Z
56647,Add nina integration,2021-09-25 15:47:36+00:00,2021-12-18 13:06:53+00:00,merged,17,96,70,https://github.com/home-assistant/core/pull/56647,New integration (thank you!),924,2021-12-05T14:11:03Z
56578,Airthings,2021-09-23 14:20:40+00:00,2021-09-24 21:01:44+00:00,merged,13,10,0,https://github.com/home-assistant/core/pull/56578,New integration (thank you!),421,2021-09-23T20:20:31Z
56450,Add flukso integration,2021-09-20 11:36:31+00:00,2022-05-31 15:02:43+00:00,closed,16,3,252,https://github.com/home-assistant/core/pull/56450,New integration (thank you!),798,2022-05-30T14:06:24Z
56448,Amberelectric,2021-09-20 09:17:44+00:00,2021-09-30 22:07:00+00:00,merged,17,86,7,https://github.com/home-assistant/core/pull/56448,New integration (thank you!),1326,2021-09-28T07:03:51Z
56357,Add Uonet+ Vulcan integration,2021-09-17 20:54:19+00:00,2022-05-03 10:37:54+00:00,merged,19,37,193,https://github.com/home-assistant/core/pull/56357,New integration (thank you!),1921,2022-03-30T15:55:24Z
56299,Add Aseko Pool Live integration,2021-09-16 17:07:46+00:00,2021-12-10 07:54:52+00:00,merged,17,14,80,https://github.com/home-assistant/core/pull/56299,New integration (thank you!),423,2021-12-06T03:02:47Z
56175,Add goe_charger integration,2021-09-13 10:29:39+00:00,2022-01-02 19:01:36+00:00,closed,13,6,110,https://github.com/home-assistant/core/pull/56175,New integration (thank you!),1026,2022-01-01T18:07:01Z
56094,Add ws66i core integration,2021-09-11 06:34:42+00:00,2022-05-13 03:36:03+00:00,merged,17,126,239,https://github.com/home-assistant/core/pull/56094,New integration (thank you!),1538,2022-05-08T21:52:40Z
56062,Add new integration with Micropel PLCs,2021-09-10 13:18:38+00:00,2021-11-30 12:02:10+00:00,closed,11,17,78,https://github.com/home-assistant/core/pull/56062,New integration (thank you!),1107,2021-11-28T13:01:17Z
56061,Micropel,2021-09-10 13:07:28+00:00,2021-09-11 14:01:48+00:00,closed,29,0,0,https://github.com/home-assistant/core/pull/56061,New integration (thank you!),4360,2021-09-10T13:09:00Z
56060,Micropel,2021-09-10 13:01:02+00:00,2021-09-11 14:01:48+00:00,closed,29,0,0,https://github.com/home-assistant/core/pull/56060,New integration (thank you!),4360,2021-09-10T13:02:34Z
56050,Micropel integration,2021-09-10 10:13:30+00:00,2021-09-11 11:02:46+00:00,closed,225,0,0,https://github.com/home-assistant/core/pull/56050,New integration (thank you!),10136,2021-09-10T10:58:00Z
56039,Add Escea fireplace integration,2021-09-10 06:36:11+00:00,2022-08-09 11:01:50+00:00,merged,16,88,332,https://github.com/home-assistant/core/pull/56039,New integration (thank you!),554,2022-08-08T09:48:42Z
55954,New integration: Poolstation,2021-09-08 09:58:43+00:00,2022-02-15 20:01:50+00:00,closed,17,57,159,https://github.com/home-assistant/core/pull/55954,New integration (thank you!),651,2022-02-14T19:59:29Z
55812,Add HomeWizard Energy integration,2021-09-05 21:15:33+00:00,2022-01-12 18:01:58+00:00,merged,21,103,127,https://github.com/home-assistant/core/pull/55812,New integration (thank you!),1974,2022-01-11T00:23:32Z
55620,Add ta_cmi integration,2021-09-02 22:25:41+00:00,2022-09-28 10:02:22+00:00,closed,18,3,389,https://github.com/home-assistant/core/pull/55620,New integration (thank you!),1456,2022-09-27T09:46:49Z
55619,Add TOLO Sauna (tolo) integration,2021-09-02 21:53:26+00:00,2021-11-27 10:04:23+00:00,merged,17,98,82,https://github.com/home-assistant/core/pull/55619,New integration (thank you!),560,2021-11-24T19:45:13Z
55440,Add zeversolar integration,2021-08-30 08:34:10+00:00,2021-12-27 19:01:47+00:00,closed,15,44,118,https://github.com/home-assistant/core/pull/55440,New integration (thank you!),699,2021-12-26T18:07:09Z
55364,Add IoTaWatt integration,2021-08-27 23:07:27+00:00,2021-08-31 16:24:27+00:00,merged,17,144,2,https://github.com/home-assistant/core/pull/55364,New integration (thank you!),778,2021-08-30T19:52:29Z
55270,Add GCE Eco-Devices integration,2021-08-26 13:01:00+00:00,2022-06-04 23:01:58+00:00,closed,13,8,281,https://github.com/home-assistant/core/pull/55270,New integration (thank you!),1344,2022-06-03T22:05:13Z
55152,Add GCE Eco-Devices integration,2021-08-24 13:28:28+00:00,2021-08-27 13:10:32+00:00,closed,13,0,1,https://github.com/home-assistant/core/pull/55152,New integration (thank you!),870,2021-08-26T12:54:02Z
55029,Add contec controllers integration,2021-08-22 18:39:53+00:00,2022-03-15 19:02:03+00:00,closed,13,41,204,https://github.com/home-assistant/core/pull/55029,New integration (thank you!),398,2022-03-14T18:50:30Z
54859,Initial commit for EnaSolar integration,2021-08-19 03:12:22+00:00,2022-01-02 02:18:05+00:00,closed,14,125,134,https://github.com/home-assistant/core/pull/54859,New integration (thank you!),1032,2022-01-01T01:27:05Z
54778,Add contec controllers integration,2021-08-17 20:22:39+00:00,2021-08-24 19:05:10+00:00,closed,13,0,4,https://github.com/home-assistant/core/pull/54778,New integration (thank you!),519,2021-08-22T18:34:28Z
54738,Add P1 Monitor integration,2021-08-17 04:18:30+00:00,2021-08-25 23:26:15+00:00,merged,19,81,3,https://github.com/home-assistant/core/pull/54738,New integration (thank you!),993,2021-08-20T06:45:04Z
54569,Add Solar Frontier Inverter integration,2021-08-13 00:00:59+00:00,2021-11-25 15:01:57+00:00,closed,6,2,103,https://github.com/home-assistant/core/pull/54569,New integration (thank you!),223,2021-11-24T14:05:06Z
54438,Create 'new' Tomorrow.io integration which is a rebrand of ClimaCell,2021-08-11 00:32:45+00:00,2022-03-22 04:40:59+00:00,closed,34,0,55,https://github.com/home-assistant/core/pull/54438,New integration (thank you!),3656,2021-10-05T15:25:05Z
54280,Add new integration Discovergy,2021-08-08 18:55:41+00:00,2023-06-08 15:04:39+00:00,merged,19,77,666,https://github.com/home-assistant/core/pull/54280,New integration (thank you!),1067,2023-06-06T17:44:01Z
53883,Add Livemasjid integration,2021-08-02 19:24:11+00:00,2021-11-08 21:15:18+00:00,closed,10,0,97,https://github.com/home-assistant/core/pull/53883,New integration (thank you!),530,2021-11-07T20:06:34Z
53821,PCF8574,2021-08-01 07:24:41+00:00,2021-11-11 23:01:48+00:00,closed,14,29,101,https://github.com/home-assistant/core/pull/53821,New integration (thank you!),485,2021-11-10T22:04:56Z
53801,Add new integration dyson_local,2021-07-31 15:28:28+00:00,2021-12-16 12:01:50+00:00,closed,19,7,136,https://github.com/home-assistant/core/pull/53801,New integration (thank you!),1128,2021-12-15T11:27:29Z
53715,Add state class support to DSMR Reader,2021-07-29 18:51:44+00:00,2021-07-30 20:02:00+00:00,merged,2,0,0,https://github.com/home-assistant/core/pull/53715,New integration (thank you!),1072,2021-07-29T19:25:18Z
53689,Add new Bitvavo integration,2021-07-29 12:23:37+00:00,2023-01-22 16:03:24+00:00,closed,17,17,541,https://github.com/home-assistant/core/pull/53689,New integration (thank you!),973,2023-01-21T15:05:23Z
53552,Add Aussie Broadband integration,2021-07-27 11:51:35+00:00,2022-02-03 13:05:50+00:00,merged,15,70,177,https://github.com/home-assistant/core/pull/53552,New integration (thank you!),952,2022-01-21T05:34:25Z
53430,Add new integration for Legrand RFLC,2021-07-24 18:19:48+00:00,2023-01-18 15:02:03+00:00,closed,17,96,541,https://github.com/home-assistant/core/pull/53430,New integration (thank you!),1180,2023-01-17T14:50:34Z
53401,Twcmanager integration,2021-07-23 20:32:47+00:00,2022-06-23 19:48:57+00:00,closed,13,25,334,https://github.com/home-assistant/core/pull/53401,New integration (thank you!),365,2022-06-23T19:48:56Z
53140,Fjäråskupan kitchen fan,2021-07-18 10:14:58+00:00,2021-08-21 12:02:01+00:00,merged,15,58,33,https://github.com/home-assistant/core/pull/53140,New integration (thank you!),529,2021-08-20T11:41:37Z
53062,Glinet router support,2021-07-15 16:59:38+00:00,2021-10-25 10:12:23+00:00,closed,16,0,100,https://github.com/home-assistant/core/pull/53062,New integration (thank you!),905,2021-10-24T09:06:36Z
53050,Add Gotify component,2021-07-15 08:08:48+00:00,2023-10-07 10:02:02+00:00,closed,14,45,813,https://github.com/home-assistant/core/pull/53050,New integration (thank you!),396,2023-10-06T09:33:44Z
53039,Add DroneMobile Integration,2021-07-15 00:35:04+00:00,2021-10-21 11:04:40+00:00,closed,14,0,97,https://github.com/home-assistant/core/pull/53039,New integration (thank you!),1182,2021-10-20T10:09:48Z
52943,Weback cloud integration,2021-07-12 22:44:22+00:00,2021-10-26 17:18:05+00:00,closed,15,0,104,https://github.com/home-assistant/core/pull/52943,New integration (thank you!),512,2021-10-25T16:11:02Z
52832,Add sithl_imow integration,2021-07-10 10:02:23+00:00,2021-10-24 22:10:20+00:00,closed,14,0,105,https://github.com/home-assistant/core/pull/52832,New integration (thank you!),1298,2021-10-23T21:05:13Z
52828,Add MQTT humidifier platform integration,2021-07-10 08:56:54+00:00,2021-11-08 08:00:10+00:00,merged,5,12,5,https://github.com/home-assistant/core/pull/52828,New integration (thank you!),1521,2021-07-15T09:12:24Z
52634,Freedompro,2021-07-07 15:16:13+00:00,2021-07-09 07:01:30+00:00,closed,186,0,0,https://github.com/home-assistant/core/pull/52634,New integration (thank you!),5041,2021-07-08T06:48:15Z
52490,Add National Environment Agency weather and sensor components,2021-07-04 03:17:17+00:00,2021-10-12 13:10:33+00:00,closed,7,3,99,https://github.com/home-assistant/core/pull/52490,New integration (thank you!),483,2021-10-11T12:09:40Z
52158,Add Forecast Solar integration,2021-06-24 15:25:44+00:00,2021-06-28 12:07:32+00:00,merged,19,11,2,https://github.com/home-assistant/core/pull/52158,New integration (thank you!),920,2021-06-27T12:05:05Z
52030,Add gandi livedns integration,2021-06-20 10:33:25+00:00,2022-05-06 09:01:59+00:00,closed,10,14,318,https://github.com/home-assistant/core/pull/52030,New integration (thank you!),377,2022-05-05T08:11:15Z
52027,Add gandi livedns integration,2021-06-20 09:06:59+00:00,2021-06-21 10:06:22+00:00,closed,3,0,0,https://github.com/home-assistant/core/pull/52027,New integration (thank you!),236,2021-06-20T09:36:39Z
52001,Add energy integration,2021-06-18 21:28:54+00:00,2021-07-27 17:08:48+00:00,merged,20,40,37,https://github.com/home-assistant/core/pull/52001,New integration (thank you!),1145,2021-07-26T16:37:38Z
51955,Add gandi livedns integration,2021-06-17 10:10:17+00:00,2021-06-20 10:19:12+00:00,closed,3,0,0,https://github.com/home-assistant/core/pull/51955,New integration (thank you!),238,2021-06-18T08:33:40Z
51932,Add Uonet+ Vulcan integration,2021-06-16 18:02:15+00:00,2021-09-18 21:01:41+00:00,closed,820,0,93,https://github.com/home-assistant/core/pull/51932,New integration (thank you!),46021,2021-09-17T20:56:14Z
51849,Add Select entity component platform,2021-06-14 15:03:47+00:00,2021-06-19 18:01:40+00:00,merged,16,15,3,https://github.com/home-assistant/core/pull/51849,New integration (thank you!),345,2021-06-18T09:51:55Z
51810,Add a basic device tracker for Zyxel T50 modems,2021-06-13 14:10:21+00:00,2022-01-21 13:04:31+00:00,closed,15,23,220,https://github.com/home-assistant/core/pull/51810,New integration (thank you!),617,2022-01-20T11:09:53Z
51809,Add a basic device tracker for Zyxel T50 modems.,2021-06-13 13:59:10+00:00,2021-06-14 14:06:23+00:00,closed,15,0,0,https://github.com/home-assistant/core/pull/51809,New integration (thank you!),768,2021-06-13T14:00:47Z
51763,Add Mawaqit Integration,2021-06-11 22:08:22+00:00,2021-11-05 01:22:51+00:00,closed,14,0,145,https://github.com/home-assistant/core/pull/51763,New integration (thank you!),684,2021-11-04T00:09:56Z
51746,Habo,2021-06-11 12:23:22+00:00,2021-06-12 22:01:39+00:00,closed,14,0,0,https://github.com/home-assistant/core/pull/51746,New integration (thank you!),683,2021-06-11T21:24:24Z
51738,Habo,2021-06-11 07:02:01+00:00,2021-06-12 09:01:47+00:00,closed,14,0,0,https://github.com/home-assistant/core/pull/51738,New integration (thank you!),683,2021-06-11T08:05:42Z
51645,Add Ambee integration,2021-06-08 22:33:28+00:00,2021-06-10 12:02:09+00:00,merged,16,3,0,https://github.com/home-assistant/core/pull/51645,New integration (thank you!),453,2021-06-09T11:22:37Z
51617,Add tuya v2 integration,2021-06-08 08:56:13+00:00,2021-07-09 10:08:22+00:00,closed,21,0,30,https://github.com/home-assistant/core/pull/51617,New integration (thank you!),2693,2021-07-08T09:42:42Z
51409,Add tuya v2 integration,2021-06-03 11:07:40+00:00,2021-06-09 09:06:26+00:00,closed,18,0,4,https://github.com/home-assistant/core/pull/51409,New integration (thank you!),2426,2021-06-08T08:46:57Z
51403,FX Luminaire Luxor low voltage integration,2021-06-03 09:17:45+00:00,2021-10-07 13:08:04+00:00,closed,13,26,125,https://github.com/home-assistant/core/pull/51403,New integration (thank you!),544,2021-10-06T12:05:12Z
51317,Modern Forms integration initial pass - Fan,2021-06-01 02:12:02+00:00,2021-06-14 20:32:31+00:00,merged,21,66,7,https://github.com/home-assistant/core/pull/51317,New integration (thank you!),1217,2021-06-08T06:22:50Z
51136,Add support for Frigidaire AC,2021-05-27 01:24:21+00:00,2022-02-15 21:01:55+00:00,closed,14,40,263,https://github.com/home-assistant/core/pull/51136,New integration (thank you!),691,2022-02-14T20:22:34Z
51002,Add tractive integration,2021-05-23 15:23:38+00:00,2021-08-06 12:01:55+00:00,merged,14,30,73,https://github.com/home-assistant/core/pull/51002,New integration (thank you!),525,2021-08-05T10:47:42Z
50998,Adax heaters,2021-05-23 13:58:25+00:00,2021-07-25 07:13:45+00:00,merged,14,23,58,https://github.com/home-assistant/core/pull/50998,New integration (thank you!),389,2021-07-21T08:25:46Z
50913,Add Nobø Ecohub integration,2021-05-20 18:54:48+00:00,2022-09-04 14:01:45+00:00,merged,14,252,470,https://github.com/home-assistant/core/pull/50913,New integration (thank you!),922,2022-09-03T08:11:40Z
50910,on hold!: Add news integration,2021-05-20 17:22:42+00:00,2022-10-07 14:06:37+00:00,closed,11,6,47,https://github.com/home-assistant/core/pull/50910,New integration (thank you!),706,2021-07-07T12:01:02Z
50894,Add HifiBerry integration,2021-05-20 13:08:47+00:00,2022-05-08 00:05:59+00:00,closed,14,12,351,https://github.com/home-assistant/core/pull/50894,New integration (thank you!),512,2022-05-06T23:05:24Z
50677,Add Crownstone integration,2021-05-15 15:36:12+00:00,2021-11-27 00:50:25+00:00,merged,20,123,122,https://github.com/home-assistant/core/pull/50677,New integration (thank you!),1748,2021-09-14T19:46:52Z
50663,Add Heatzy integration,2021-05-15 12:01:47+00:00,2021-09-21 17:05:38+00:00,closed,13,23,128,https://github.com/home-assistant/core/pull/50663,New integration (thank you!),465,2021-09-20T16:09:42Z
50284,Add Geocaching integration,2021-05-08 10:17:55+00:00,2022-05-30 15:06:41+00:00,merged,20,88,368,https://github.com/home-assistant/core/pull/50284,New integration (thank you!),820,2022-05-12T10:12:47Z
50233,Add securitas direct integration,2021-05-07 10:08:28+00:00,2022-05-19 19:02:55+00:00,closed,14,7,376,https://github.com/home-assistant/core/pull/50233,New integration (thank you!),622,2022-05-18T18:14:28Z
50196,Add GCE Eco-Devices integration,2021-05-06 20:24:11+00:00,2021-08-25 14:16:24+00:00,closed,259,0,109,https://github.com/home-assistant/core/pull/50196,New integration (thank you!),8954,2021-08-24T12:50:03Z
49790,Add technicolor platform,2021-04-27 20:33:31+00:00,2021-04-28 21:01:57+00:00,closed,6,3,0,https://github.com/home-assistant/core/pull/49790,New integration (thank you!),147,2021-04-27T20:39:21Z
49679,Mutesync integration,2021-04-25 20:42:58+00:00,2021-04-28 21:01:56+00:00,merged,14,32,2,https://github.com/home-assistant/core/pull/49679,New integration (thank you!),318,2021-04-27T20:44:59Z
49545,Add Uonet+ Vulcan integration,2021-04-22 08:34:21+00:00,2021-06-17 19:03:58+00:00,closed,1224,4,55,https://github.com/home-assistant/core/pull/49545,New integration (thank you!),37839,2021-06-16T18:03:59Z
49389,Rename `tahoma` domain to `overkiz` domain,2021-04-18 22:01:27+00:00,2021-04-20 08:09:40+00:00,merged,23,1,0,https://github.com/home-assistant/core/pull/49389,New integration (thank you!),216,2021-04-18T22:33:35Z
