PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
53869,Support device triggers in HomeKit,2021-08-02 15:13:22+00:00,2021-08-26 15:06:22+00:00,merged,12,1,22,https://github.com/home-assistant/core/pull/53869,New feature (which adds functionality to an existing integration),580,2021-08-25T14:47:39Z
52768,Add modbus climate hvac action and mode support,2021-07-08 20:05:42+00:00,2021-10-21 15:06:34+00:00,closed,4,4,103,https://github.com/home-assistant/core/pull/52768,New feature (which adds functionality to an existing integration),277,2021-10-20T14:15:54Z
91837,Add 'Last update' timestamp attributes for timed HomeWizard sensors,2023-04-21 20:16:18+00:00,2023-08-09 15:01:58+00:00,closed,3,6,108,https://github.com/home-assistant/core/pull/91837,New feature (which adds functionality to an existing integration),35,2023-08-08T14:05:17Z
72730,Smart radio browser,2022-05-30 23:24:37+00:00,2022-06-21 20:01:58+00:00,closed,5,5,20,https://github.com/home-assistant/core/pull/72730,New feature (which adds functionality to an existing integration),212,2022-06-20T19:20:43Z
66920,Add peer device sensors for syncthing,2022-02-20 07:07:50+00:00,2022-06-03 14:01:49+00:00,closed,6,1,102,https://github.com/home-assistant/core/pull/66920,New feature (which adds functionality to an existing integration),285,2022-06-02T13:19:21Z
100780,Add extract media url service to media extractor,2023-09-23 21:52:22+00:00,2024-04-17 15:01:49+00:00,merged,13,5,205,https://github.com/home-assistant/core/pull/100780,New feature (which adds functionality to an existing integration),2052,2024-04-16T14:13:03Z
70818,Intellifire climate Entity,2022-04-26 18:53:56+00:00,2022-07-01 09:02:12+00:00,merged,5,27,63,https://github.com/home-assistant/core/pull/70818,New feature (which adds functionality to an existing integration),127,2022-06-29T18:01:38Z
48984,Add services to ezviz integration,2021-04-10 07:30:26+00:00,2021-06-17 03:36:36+00:00,merged,10,21,66,https://github.com/home-assistant/core/pull/48984,New feature (which adds functionality to an existing integration),304,2021-06-15T11:23:32Z
120748,Add Wallbox charging schedules functionality,2024-06-28 11:36:57+00:00,2024-09-18 18:02:05+00:00,closed,8,36,81,https://github.com/home-assistant/core/pull/120748,New feature (which adds functionality to an existing integration),439,2024-09-17T17:05:05Z
47934,Add zeroconf detection to devolo Home Control,2021-03-15 07:49:10+00:00,2021-04-23 21:01:58+00:00,merged,9,7,38,https://github.com/home-assistant/core/pull/47934,New feature (which adds functionality to an existing integration),214,2021-04-22T18:38:57Z
122796,Add calories to energy sensor device class,2024-07-29 16:46:14+00:00,2024-09-11 15:02:12+00:00,merged,5,4,42,https://github.com/home-assistant/core/pull/122796,New feature (which adds functionality to an existing integration),60,2024-09-10T10:22:16Z
65120,Update goodwe integration,2022-01-28 11:39:25+00:00,2022-03-07 15:06:44+00:00,closed,6,0,37,https://github.com/home-assistant/core/pull/65120,New feature (which adds functionality to an existing integration),162,2022-03-06T15:05:40Z
93201,Google Assistant SDK: Always enable conversation agent and support multiple languages,2023-05-17 08:17:06+00:00,2023-07-01 20:02:11+00:00,merged,6,0,43,https://github.com/home-assistant/core/pull/93201,New feature (which adds functionality to an existing integration),189,2023-06-30T03:00:17Z
119341,Add configurable keep_alive to Ollama integration,2024-06-11 01:18:29+00:00,2024-07-08 18:02:05+00:00,merged,5,10,26,https://github.com/home-assistant/core/pull/119341,New feature (which adds functionality to an existing integration),37,2024-07-07T14:38:01Z
97182,Make tplink device port configurable,2023-07-25 04:02:45+00:00,2023-11-15 04:01:57+00:00,closed,3,17,111,https://github.com/home-assistant/core/pull/97182,New feature (which adds functionality to an existing integration),49,2023-11-14T03:42:48Z
56587,New features for Season integration,2021-09-23 19:24:25+00:00,2022-12-08 01:28:55+00:00,closed,1,2,439,https://github.com/home-assistant/core/pull/56587,New feature (which adds functionality to an existing integration),218,2022-12-07T01:09:13Z
107229,Add default parameter to as_datetime template function/filter,2024-01-05 09:51:46+00:00,2024-01-30 19:08:39+00:00,merged,2,18,24,https://github.com/home-assistant/core/pull/107229,New feature (which adds functionality to an existing integration),95,2024-01-29T17:05:44Z
