PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
46332,Add Freedompro,2021-02-10 13:51:38+00:00,2021-08-15 09:02:44+00:00,merged,17,111,139,https://github.com/home-assistant/core/pull/46332,New integration (thank you!),907,2021-06-30T11:21:06Z
46005,Spokestack TTS platform,2021-02-04 18:23:51+00:00,2021-11-30 23:01:50+00:00,closed,12,45,298,https://github.com/home-assistant/core/pull/46005,New integration (thank you!),439,2021-11-29T22:28:17Z
45915,Add Rako Integration,2021-02-03 18:20:43+00:00,2023-03-08 20:39:43+00:00,closed,21,33,763,https://github.com/home-assistant/core/pull/45915,New integration (thank you!),814,2023-03-08T20:39:42Z
45866,Add devolo home network integration,2021-02-02 15:42:11+00:00,2021-10-30 06:01:50+00:00,merged,21,55,268,https://github.com/home-assistant/core/pull/45866,New integration (thank you!),1007,2021-10-28T20:42:10Z
45749,Add Vorwerk integration,2021-01-30 16:45:59+00:00,2023-01-18 15:02:00+00:00,closed,14,70,716,https://github.com/home-assistant/core/pull/45749,New integration (thank you!),1199,2023-01-17T14:56:39Z
45632,Uvc integration Config Flow,2021-01-28 02:32:24+00:00,2021-05-15 07:05:49+00:00,closed,11,16,106,https://github.com/home-assistant/core/pull/45632,New feature (which adds functionality to an existing integration),1162,2021-05-14T06:05:37Z
45618,Convert qbittorrent to config flow,2021-01-27 20:55:00+00:00,2022-06-24 20:02:04+00:00,closed,14,44,511,https://github.com/home-assistant/core/pull/45618,New feature (which adds functionality to an existing integration),752,2022-06-23T19:53:32Z
45564,Add econet thermostat support and use getattr for sensors,2021-01-26 15:01:52+00:00,2021-03-26 17:18:58+00:00,merged,9,25,58,https://github.com/home-assistant/core/pull/45564,New integration (thank you!),429,2021-03-25T16:06:52Z
45512,Anova sous vide cooker,2021-01-24 23:55:45+00:00,2021-09-25 23:01:43+00:00,closed,13,18,242,https://github.com/home-assistant/core/pull/45512,New integration (thank you!),308,2021-09-24T22:05:17Z
45503,Support receiving long-press events from WeMo devices,2021-01-24 18:30:26+00:00,2021-06-17 15:06:30+00:00,merged,12,27,142,https://github.com/home-assistant/core/pull/45503,New feature (which adds functionality to an existing integration),413,2021-06-16T10:00:34Z
45449,Improve the discovery process for Gree,2021-01-23 02:44:25+00:00,2021-11-21 22:22:56+00:00,merged,15,24,80,https://github.com/home-assistant/core/pull/45449,New feature (which adds functionality to an existing integration),539,2021-04-13T09:54:03Z
45387,Add Netatmo device trigger,2021-01-21 06:58:20+00:00,2021-02-26 08:06:34+00:00,merged,8,11,34,https://github.com/home-assistant/core/pull/45387,New feature (which adds functionality to an existing integration),665,2021-02-24T18:20:40Z
45314,Add Daikin Madoka thermostat integration,2021-01-19 01:03:08+00:00,2021-10-28 13:11:30+00:00,closed,23,39,281,https://github.com/home-assistant/core/pull/45314,New integration (thank you!),1907,2021-10-27T12:22:49Z
45288,Add config flow for workday integration,2021-01-18 11:19:22+00:00,2021-08-10 22:45:58+00:00,closed,12,9,203,https://github.com/home-assistant/core/pull/45288,New feature (which adds functionality to an existing integration),1738,2021-08-09T18:01:06Z
45274,Add Barry,2021-01-17 19:26:29+00:00,2022-07-01 05:13:26+00:00,closed,14,71,528,https://github.com/home-assistant/core/pull/45274,New integration (thank you!),374,2022-06-30T04:32:05Z
45213,Add Webex presence sensor,2021-01-16 09:47:33+00:00,2021-07-30 12:01:59+00:00,closed,17,37,194,https://github.com/home-assistant/core/pull/45213,New integration (thank you!),809,2021-07-29T11:04:53Z
45149,Metoffice obs and forecasts,2021-01-14 17:00:16+00:00,2021-06-20 22:01:44+00:00,closed,12,13,156,https://github.com/home-assistant/core/pull/45149,New feature (which adds functionality to an existing integration),695,2021-06-19T21:51:25Z
45074,Add AEMET OpenData integration,2021-01-12 08:40:43+00:00,2021-02-14 22:06:22+00:00,merged,31,106,32,https://github.com/home-assistant/core/pull/45074,New integration (thank you!),4398,2021-02-13T20:53:28Z
45071,Add avreceiver,2021-01-12 05:44:12+00:00,2021-08-15 14:01:54+00:00,closed,17,33,214,https://github.com/home-assistant/core/pull/45071,New integration (thank you!),1203,2021-08-14T13:07:24Z
45027,Add nws sensor platform,2021-01-10 23:54:06+00:00,2021-04-02 17:20:08+00:00,merged,8,9,80,https://github.com/home-assistant/core/pull/45027,New feature (which adds functionality to an existing integration),458,2021-04-01T16:50:37Z
45003,Add Ecobee humidifier,2021-01-10 01:31:55+00:00,2021-10-17 21:27:45+00:00,merged,8,15,92,https://github.com/home-assistant/core/pull/45003,New feature (which adds functionality to an existing integration),350,2021-04-12T21:44:14Z
44929,Add Meater integration,2021-01-07 21:14:37+00:00,2022-05-13 14:35:22+00:00,merged,14,102,448,https://github.com/home-assistant/core/pull/44929,New integration (thank you!),427,2022-04-01T13:11:37Z
44779,Introduce wiz integration for the WiZ Platform,2021-01-02 23:53:26+00:00,2022-03-02 21:20:05+00:00,merged,14,168,398,https://github.com/home-assistant/core/pull/44779,New integration (thank you!),722,2022-02-05T00:20:21Z
44751,Add AI Speaker integration,2021-01-01 22:59:20+00:00,2021-01-30 12:08:22+00:00,closed,13,78,27,https://github.com/home-assistant/core/pull/44751,New integration (thank you!),405,2021-01-29T07:45:14Z
